time (ms),ankle acceleration forward,ankle acceleration vertical,ankle acceleration lateral,thigh acceleration forward,thigh acceleration vertical,thigh acceleration lateral,trunk acceleration forward,trunk acceleration vertical,trunk acceleration lateral,labels
220453.0,111,1039,79,18,981,151,48,1009,-58,0.0
220468.0,101,1019,99,18,962,161,48,1009,-58,0.0
220484.0,101,1029,89,18,972,161,58,1038,-58,0.0
220500.0,111,1019,99,18,981,151,77,1000,-48,0.0
220515.0,111,1039,79,36,953,151,48,1019,-38,0.0
220531.0,101,1019,108,27,972,161,67,1009,-58,0.0
220546.0,121,1009,89,36,990,161,58,1009,-38,0.0
220562.0,111,1009,79,27,972,181,48,1028,-38,0.0
220578.0,111,1009,79,27,981,181,58,1038,-58,0.0
220593.0,90,1029,99,27,990,151,67,1009,-38,0.0
220609.0,101,1049,99,36,981,151,38,1028,-29,0.0
220625.0,131,1019,99,36,972,181,58,1028,-67,0.0
220640.0,111,1049,108,18,972,171,58,990,-58,0.0
220656.0,111,1029,89,36,981,151,58,1000,-48,0.0
220671.0,101,1029,108,36,981,131,48,1019,-48,0.0
220687.0,101,1029,108,27,953,161,67,1000,-48,0.0
220703.0,101,1039,79,9,981,171,58,1019,-19,0.0
220718.0,111,1029,89,18,981,181,58,1019,-38,0.0
220734.0,101,1019,118,27,972,181,77,990,-29,0.0
220750.0,111,1019,89,27,990,161,48,1009,-38,0.0
220765.0,90,1039,99,27,981,141,58,1019,-48,0.0
220781.0,121,1039,89,27,972,171,58,1028,-19,0.0
220796.0,121,1039,89,18,981,161,67,1019,-58,0.0
220812.0,111,1019,118,18,981,161,58,1019,-67,0.0
220828.0,121,1019,99,45,981,161,67,1009,-38,0.0
220843.0,111,1039,89,36,972,151,48,1028,-58,0.0
220859.0,121,1029,99,27,990,171,67,990,-58,0.0
220875.0,121,1019,108,27,972,171,58,1009,-48,0.0
220890.0,121,1019,108,27,981,151,48,1009,-48,0.0
220906.0,111,1039,89,18,981,161,58,1009,-58,0.0
220921.0,101,1029,108,27,981,171,58,1009,-48,0.0
220937.0,121,1039,99,18,990,171,67,990,-67,0.0
220953.0,121,1000,99,36,972,161,67,1019,-38,0.0
220968.0,101,1039,108,27,981,161,67,1019,-58,0.0
220984.0,90,1039,99,36,972,161,67,1019,-58,0.0
221000.0,101,1029,79,36,981,171,77,1000,-29,0.0
221015.0,111,1039,79,36,972,161,67,1009,-38,0.0
221031.0,111,1029,108,36,972,161,48,1009,-48,0.0
221046.0,101,1039,99,27,981,151,67,1019,-58,0.0
221062.0,111,1029,99,36,981,151,48,1028,-38,0.0
221078.0,111,1039,89,9,990,141,58,1019,-38,0.0
221093.0,111,1029,108,9,990,141,67,1009,-48,0.0
221109.0,121,1009,89,27,972,151,58,1019,-67,0.0
221125.0,111,1039,99,27,972,181,67,1009,-58,0.0
221140.0,121,1019,89,36,972,161,67,1019,-48,0.0
221156.0,111,1039,99,36,972,161,67,1009,-48,0.0
221171.0,111,1029,99,36,990,151,58,1028,-58,0.0
221187.0,111,1029,89,36,953,161,58,1019,-58,0.0
221203.0,111,1029,89,27,981,161,58,1019,-58,0.0
221218.0,101,1009,89,18,972,171,58,1028,-58,0.0
221234.0,121,1029,99,27,972,161,77,1009,-77,0.0
221250.0,111,1029,118,27,972,161,67,1019,-67,0.0
221265.0,121,1029,99,36,972,171,58,1009,-48,0.0
221281.0,111,1039,89,36,981,161,58,1009,-58,0.0
221296.0,111,1029,89,36,962,141,58,1009,-48,0.0
221312.0,121,1019,99,27,981,171,67,1038,-58,0.0
221328.0,90,1029,108,27,962,171,67,1019,-48,0.0
221343.0,121,1029,99,9,972,191,77,1019,-58,0.0
221359.0,101,1029,79,27,962,151,67,1000,-48,0.0
221375.0,121,1009,108,27,972,171,67,1009,-38,0.0
221390.0,121,1029,89,45,981,161,58,1019,-48,0.0
221406.0,101,1029,108,27,972,181,58,1000,-48,0.0
221421.0,111,1039,89,18,981,161,67,1028,-29,0.0
221437.0,111,1019,89,36,981,171,48,1019,-58,0.0
221453.0,121,1039,108,36,981,151,67,1009,-67,0.0
221468.0,111,1029,128,18,981,161,67,1009,-38,0.0
221484.0,111,1019,99,27,981,181,77,1009,-77,0.0
221500.0,121,1039,99,27,972,161,67,1000,-38,0.0
221515.0,111,1019,89,36,972,171,58,1000,-48,0.0
221531.0,111,1039,108,27,981,171,48,1019,-48,0.0
221546.0,111,1039,89,36,962,171,67,1009,-58,0.0
221562.0,111,1039,108,36,981,191,58,1019,-38,0.0
221578.0,111,1039,89,27,972,161,58,1019,-38,0.0
221593.0,111,1039,89,27,981,171,67,1009,-58,0.0
221609.0,111,1039,108,27,990,161,77,1000,-48,0.0
221625.0,111,1039,79,36,962,181,77,990,-58,0.0
221640.0,111,1029,99,18,981,161,58,1019,-87,0.0
221656.0,111,1029,99,9,972,171,77,1009,-48,0.0
221671.0,111,1029,99,18,962,161,58,1019,-48,0.0
221687.0,90,1029,99,9,972,181,67,1009,-67,0.0
221703.0,111,1049,79,27,972,171,67,1009,-48,0.0
221718.0,121,1019,108,18,981,181,38,1009,-48,0.0
221734.0,111,1009,118,27,972,161,58,1028,-58,0.0
221750.0,121,1029,99,9,972,171,67,1019,-58,0.0
221765.0,121,1019,89,18,981,171,48,1028,-58,0.0
221781.0,111,1039,89,27,981,151,58,1038,-48,0.0
221796.0,101,1029,89,36,962,181,67,1009,-48,0.0
221812.0,111,1029,99,27,981,161,48,1009,-58,0.0
221828.0,121,1029,99,36,981,151,67,1019,-67,0.0
221843.0,111,1019,118,27,981,161,58,1000,-38,0.0
221859.0,111,1029,89,27,981,141,58,1019,-38,0.0
221875.0,111,1009,89,27,981,171,67,1019,-48,0.0
221890.0,101,1039,89,27,990,151,67,1000,-58,0.0
221906.0,121,1029,108,18,962,171,58,1028,-67,0.0
221921.0,101,1019,99,9,990,171,77,1009,-58,0.0
221937.0,111,1039,79,0,981,171,67,1009,-38,0.0
221953.0,111,1039,99,27,962,161,48,1019,-67,0.0
221968.0,90,1039,108,18,962,171,48,1019,-67,0.0
221984.0,101,1029,79,27,990,151,48,1019,-38,0.0
222000.0,111,1039,99,27,981,161,48,1038,-67,0.0
222015.0,111,1029,108,45,962,161,58,1019,-77,0.0
222031.0,111,1019,108,18,981,161,58,1019,-67,0.0
222046.0,121,1000,99,36,972,151,58,1009,-58,0.0
222062.0,121,1029,79,18,972,161,67,1000,-48,0.0
222078.0,101,1029,99,27,972,151,67,1009,-38,0.0
222093.0,101,1049,89,36,962,181,48,1019,-58,0.0
222109.0,111,1029,89,27,981,151,67,1009,-58,0.0
222125.0,111,1039,99,36,972,161,67,1009,-58,0.0
222140.0,101,1029,99,36,972,161,48,1019,-67,0.0
222156.0,121,1029,108,18,972,181,67,1019,-48,0.0
222171.0,121,1019,99,27,981,141,67,1019,-67,0.0
222187.0,121,1039,99,18,972,171,58,1019,-38,0.0
222203.0,101,1029,89,27,981,171,58,1009,-58,0.0
222218.0,111,1039,99,27,981,151,38,1000,-38,0.0
222234.0,101,1029,79,27,981,181,58,1028,-58,0.0
222250.0,111,1039,118,36,981,151,58,1000,-67,0.0
222265.0,111,1029,99,36,990,161,48,1019,-58,0.0
222281.0,111,1029,99,27,981,161,67,1028,-67,0.0
222296.0,121,1039,99,27,981,151,67,1009,-29,0.0
222312.0,111,1029,108,18,981,161,48,1019,-48,0.0
222328.0,111,1019,99,27,981,151,58,1009,-87,0.0
222343.0,111,1039,99,27,981,191,58,1009,-67,0.0
222359.0,101,1019,99,27,972,151,58,1009,-67,0.0
222375.0,111,1039,89,18,981,161,58,1019,-48,0.0
222390.0,121,1019,99,27,972,161,58,1028,-58,0.0
222406.0,121,1019,108,9,981,171,58,1009,-38,0.0
222421.0,111,1039,89,18,972,171,58,1009,-67,0.0
222437.0,121,1009,108,18,990,181,58,1019,-38,0.0
222453.0,101,1039,89,27,972,151,67,1000,-38,0.0
222468.0,101,1029,89,36,972,151,67,1038,-87,0.0
222484.0,101,1049,99,27,981,161,48,1019,-58,0.0
222500.0,121,1039,99,36,981,191,48,1009,-58,0.0
222515.0,101,1039,99,45,981,171,67,1009,-48,0.0
222531.0,101,1039,99,18,962,161,58,1019,-77,0.0
222546.0,101,1029,89,36,981,161,67,1019,-67,0.0
222562.0,101,1029,89,18,972,161,67,1019,-67,0.0
222578.0,121,1019,108,18,990,151,67,1009,-67,0.0
222593.0,111,1039,108,36,962,161,58,1019,-48,0.0
222609.0,111,1039,99,27,990,151,77,1019,-38,0.0
222625.0,90,1029,118,27,962,151,67,1009,-67,0.0
222640.0,121,1029,89,27,962,171,58,1009,-77,0.0
222656.0,121,1029,89,27,990,151,58,1009,-87,0.0
222671.0,111,1019,99,36,972,171,77,1009,-48,0.0
222687.0,121,1019,118,18,981,141,58,1009,-48,0.0
222703.0,111,1039,89,45,972,171,67,1019,-67,0.0
222718.0,111,1029,108,27,981,151,67,1009,-67,0.0
222734.0,111,1029,89,36,962,171,38,1009,-48,0.0
222750.0,111,1009,108,18,990,181,58,1028,-67,0.0
222765.0,131,1019,108,27,981,151,67,1009,-67,0.0
222781.0,121,1039,79,36,972,181,87,990,-38,0.0
222796.0,101,1029,108,9,990,161,67,1019,-48,0.0
222812.0,121,1029,79,36,972,161,58,1009,-48,0.0
222828.0,111,1019,89,27,981,161,58,1009,-58,0.0
222843.0,101,1029,79,18,981,131,48,1019,-58,0.0
222859.0,121,1039,89,18,981,171,67,1000,-58,0.0
222875.0,111,1029,99,18,981,141,58,1009,-67,0.0
222890.0,121,1019,99,18,972,161,67,1038,-58,0.0
222906.0,90,1029,99,9,972,151,38,1028,-48,0.0
222921.0,111,1019,79,27,962,171,58,1019,-67,0.0
222937.0,101,1019,108,18,972,151,58,1009,-48,0.0
222953.0,111,1029,99,18,981,161,67,1019,-48,0.0
222968.0,101,1039,89,18,981,131,67,1009,-77,0.0
222984.0,111,1029,89,27,962,171,67,1000,-67,0.0
223000.0,111,1039,89,45,962,161,58,1009,-48,0.0
223015.0,121,1019,99,36,990,141,48,1019,-67,0.0
223031.0,101,1039,99,36,990,141,67,990,-38,0.0
223046.0,121,1029,99,36,972,161,58,1028,-48,0.0
223062.0,111,1049,89,18,981,161,77,1019,-58,0.0
223078.0,111,1029,99,18,972,161,77,1000,-58,0.0
223093.0,121,1019,89,27,990,151,58,1009,-77,0.0
223109.0,101,1029,99,18,972,181,58,1019,-58,0.0
223125.0,111,1029,108,18,972,171,67,1009,-48,0.0
223140.0,101,1039,99,18,981,151,67,1009,-48,0.0
223156.0,111,1039,69,36,972,141,58,1019,-48,0.0
223171.0,121,1029,79,27,990,161,58,1009,-87,0.0
223187.0,101,1039,99,36,972,161,77,1000,-48,0.0
223203.0,111,1019,99,36,972,151,48,1028,-48,0.0
223218.0,121,1049,79,27,981,151,67,1019,-67,0.0
223234.0,111,1039,89,45,962,161,67,1009,-38,0.0
223250.0,111,1019,89,36,981,171,48,1009,-58,0.0
223265.0,111,1029,99,36,972,161,58,1019,-77,0.0
223281.0,101,1039,89,18,972,161,67,1028,-67,0.0
223296.0,101,1029,99,18,990,151,48,1019,-48,0.0
223312.0,101,1029,99,27,962,181,58,1019,-58,0.0
223328.0,111,1019,99,18,981,151,67,1000,-58,0.0
223343.0,111,1029,79,27,990,151,67,1019,-58,0.0
223359.0,101,1039,99,36,981,161,48,1009,-38,0.0
223375.0,101,1039,79,36,981,161,67,1028,-48,0.0
223390.0,111,1019,108,18,981,161,38,1019,-38,0.0
223406.0,121,1039,108,9,981,171,67,1009,-77,0.0
223421.0,111,1029,99,27,981,141,67,1009,-48,0.0
223437.0,111,1029,99,36,962,141,77,1019,-58,0.0
223453.0,111,1019,118,18,990,151,67,1009,-67,0.0
223468.0,101,1019,79,27,981,161,58,1009,-58,0.0
223484.0,121,1029,99,36,962,161,48,1019,-48,0.0
223500.0,101,1029,89,18,972,141,67,1019,-58,0.0
223515.0,101,1029,99,27,981,151,58,1009,-38,0.0
223531.0,101,1029,108,18,981,171,58,1038,-58,0.0
223546.0,101,1029,108,27,981,161,67,1028,-58,0.0
223562.0,111,1019,99,27,981,171,67,1000,-48,0.0
223578.0,111,1019,99,27,981,151,38,1019,-48,0.0
223593.0,111,1039,79,27,972,161,67,1009,-67,0.0
223609.0,111,1019,99,18,981,151,67,1009,-58,0.0
223625.0,101,1039,89,18,990,171,58,1000,-58,0.0
223640.0,111,1019,89,18,972,151,67,1019,-58,0.0
223656.0,101,1029,99,27,972,151,67,1000,-48,0.0
223671.0,111,1029,99,27,981,161,67,1009,-58,0.0
223687.0,111,1019,89,9,990,161,58,1019,-67,0.0
223703.0,111,1029,108,45,962,181,67,1000,-58,0.0
223718.0,101,1029,99,36,990,151,58,1028,-77,0.0
223734.0,111,1029,79,27,981,151,67,1000,-58,0.0
223750.0,90,1039,89,36,981,161,77,1000,-58,0.0
223765.0,121,1019,99,18,972,141,67,1019,-58,0.0
223781.0,111,1019,99,9,981,161,58,1019,-77,0.0
223796.0,111,1019,89,18,972,181,77,990,-48,0.0
223812.0,121,1029,89,27,972,161,58,1028,-67,0.0
223828.0,121,1039,69,18,981,181,67,1019,-67,0.0
223843.0,111,1019,89,45,962,171,77,1009,-58,0.0
223859.0,101,1029,99,36,990,151,58,1009,-67,0.0
223875.0,111,1039,89,27,972,151,77,1019,-67,0.0
223890.0,101,1039,89,27,981,161,87,1019,-29,0.0
223906.0,101,1049,89,27,990,171,58,1009,-48,0.0
223921.0,131,1019,108,36,962,171,67,1009,-67,0.0
223937.0,101,1029,108,18,981,151,77,1000,-48,0.0
223953.0,101,1039,89,18,981,181,77,1000,-48,0.0
223968.0,101,1039,99,27,972,151,67,1019,-77,0.0
223984.0,101,1039,99,18,981,161,67,1019,-48,0.0
224000.0,111,1019,89,18,981,161,67,1009,-48,0.0
224015.0,101,1029,79,18,981,161,38,1019,-58,0.0
224031.0,101,1039,89,18,981,161,58,1000,-58,0.0
224046.0,101,1019,118,36,962,151,58,1019,-48,0.0
224062.0,111,1029,108,18,972,171,58,1009,-48,0.0
224078.0,101,1029,89,27,981,151,67,1009,-48,0.0
224093.0,111,1039,89,27,972,161,67,1028,-97,0.0
224109.0,101,1029,99,36,972,171,58,1019,-67,0.0
224125.0,101,1029,99,36,972,171,48,1009,-58,0.0
224140.0,111,1029,108,27,981,141,58,1009,-67,0.0
224156.0,90,1029,89,27,962,161,67,1019,-48,0.0
224171.0,90,1029,89,18,981,151,67,1009,-67,0.0
224187.0,101,1039,89,-9,990,131,58,1000,-67,0.0
224203.0,111,1029,89,18,972,171,58,1028,-58,0.0
224218.0,101,1019,108,18,981,181,58,1009,-48,0.0
224234.0,90,1039,89,27,981,151,67,1000,-67,0.0
224250.0,90,1029,99,18,972,161,67,1019,-48,0.0
224265.0,111,1029,118,27,962,151,67,1009,-58,0.0
224281.0,101,1029,99,18,972,171,58,1028,-77,0.0
224296.0,101,1029,89,18,972,141,48,1009,-58,0.0
224312.0,111,1029,108,27,962,161,67,1028,-58,0.0
224328.0,101,1039,89,36,962,181,58,1009,-77,0.0
224343.0,121,1019,89,27,981,151,67,1028,-67,0.0
224359.0,111,1029,89,36,972,151,58,1028,-67,0.0
224375.0,111,1029,89,27,981,161,58,1009,-67,0.0
224390.0,111,1049,79,18,962,181,48,1019,-58,0.0
224406.0,111,1049,79,18,981,171,67,1009,-58,0.0
224421.0,101,1029,89,9,972,181,58,1009,-38,0.0
224437.0,101,1039,99,9,981,181,58,1009,-67,0.0
224453.0,101,1039,99,18,981,141,67,1019,-48,0.0
224468.0,101,1029,99,36,972,171,67,1009,-67,0.0
224484.0,101,1029,89,18,981,161,48,1028,-67,0.0
224500.0,101,1029,89,27,981,161,67,1000,-48,0.0
224515.0,101,1029,89,27,981,141,58,1019,-48,0.0
224531.0,101,1029,89,18,962,171,58,1009,-48,0.0
224546.0,90,1029,89,9,981,171,58,1009,-58,0.0
224562.0,111,1019,99,9,981,151,48,1009,-38,0.0
224578.0,101,1039,89,36,972,161,48,1009,-38,0.0
224593.0,111,1039,89,18,972,161,48,1028,-58,0.0
224609.0,90,1029,89,27,981,161,67,1019,-77,0.0
224625.0,121,1039,99,27,981,171,77,1009,-48,0.0
224640.0,121,1009,89,27,962,161,58,1009,-67,0.0
224656.0,101,1029,108,9,990,161,77,1000,-58,0.0
224671.0,111,1019,79,27,972,161,58,1009,-48,0.0
224687.0,101,1039,99,36,962,161,58,1009,-48,0.0
224703.0,111,1039,89,18,981,161,67,1019,-67,0.0
224718.0,121,1019,99,27,981,171,67,1009,-48,0.0
224734.0,90,1039,99,18,972,171,67,1028,-67,0.0
224750.0,111,1029,89,9,981,161,67,1028,-67,0.0
224765.0,90,1029,79,18,962,161,67,980,-38,0.0
224781.0,121,1019,79,18,990,151,58,1019,-38,0.0
224796.0,111,1019,89,18,990,151,58,1009,-58,0.0
224812.0,101,1029,99,18,981,151,58,1009,-77,0.0
224828.0,111,1029,89,9,972,181,58,1009,-58,0.0
224843.0,101,1019,89,18,981,141,58,1009,-48,0.0
224859.0,101,1029,89,27,972,151,58,1009,-48,0.0
224875.0,111,1019,89,9,981,161,48,1019,-48,0.0
224890.0,90,1039,99,18,981,151,58,1009,-67,0.0
224906.0,90,1029,79,27,981,151,58,1019,-67,0.0
224921.0,111,1039,79,18,972,161,38,1019,-48,0.0
224937.0,111,1029,99,18,972,171,38,1019,-77,0.0
224953.0,111,1019,89,18,981,151,48,1019,-48,0.0
224968.0,101,1029,99,27,962,181,48,1028,-58,0.0
224984.0,90,1029,79,18,981,171,58,1019,-67,0.0
225000.0,111,1019,99,18,981,151,58,1019,-58,0.0
225015.0,90,1029,99,27,981,151,48,1009,-58,0.0
225031.0,111,1029,89,18,990,151,67,990,-58,0.0
225046.0,101,1029,99,18,981,161,58,1019,-29,0.0
225062.0,101,1029,108,27,972,131,58,1009,-67,0.0
225078.0,101,1019,99,27,953,161,58,1009,-67,0.0
225093.0,111,1029,99,0,990,161,48,1009,-38,0.0
225109.0,111,1039,89,18,972,141,67,990,-58,0.0
225125.0,111,1019,99,18,981,151,77,1009,-48,0.0
225140.0,111,1029,118,18,981,161,77,1009,-48,0.0
225156.0,101,1009,108,27,972,171,48,1009,-48,0.0
225171.0,111,1039,89,9,981,151,58,1000,-48,0.0
225187.0,121,1029,89,27,962,161,67,1019,-19,0.0
225203.0,90,1039,79,18,972,161,58,1019,-58,0.0
225218.0,111,1039,89,18,972,151,58,1019,-58,0.0
225234.0,101,1029,89,27,981,161,67,1009,-67,0.0
225250.0,90,1029,89,9,972,161,67,1000,-48,0.0
225265.0,111,1019,79,27,953,141,58,1009,-38,0.0
225281.0,90,1029,89,18,981,141,58,1009,-48,0.0
225296.0,101,1029,89,18,962,151,58,1009,-58,0.0
225312.0,101,1039,89,18,972,171,48,1019,-58,0.0
225328.0,90,1039,99,18,972,161,48,1019,-48,0.0
225343.0,111,1029,89,18,962,171,58,1028,-58,0.0
225359.0,121,1009,108,18,990,171,58,1000,-58,0.0
225375.0,111,1029,89,9,972,161,58,1019,-58,0.0
225390.0,101,1029,79,18,981,141,48,1009,-58,0.0
225406.0,101,1039,79,27,972,171,67,1000,-48,0.0
225421.0,101,1039,99,18,972,161,58,1038,-77,0.0
225437.0,121,1019,99,9,990,161,58,1019,-58,0.0
225453.0,101,1019,99,18,990,181,67,1000,-48,0.0
225468.0,101,1039,79,18,972,151,58,1019,-77,0.0
225484.0,101,1029,79,27,972,151,38,1009,-67,0.0
225500.0,90,1029,89,18,972,141,48,1019,-67,0.0
225515.0,111,1039,69,9,981,151,48,1009,-48,0.0
225531.0,101,1039,89,9,981,161,48,1019,-48,0.0
225546.0,101,1029,59,9,981,141,38,1009,-67,0.0
225562.0,101,1029,99,9,972,141,48,1019,-58,0.0
225578.0,101,1029,89,27,981,171,67,1000,-38,0.0
225593.0,90,1019,99,9,981,151,48,1019,-48,0.0
225609.0,101,1029,99,27,981,151,48,1019,-58,0.0
225625.0,101,1029,79,18,990,161,48,1009,-58,0.0
225640.0,101,1029,89,9,981,161,48,1009,-48,0.0
225656.0,101,1029,108,18,962,171,48,1019,-58,0.0
225671.0,101,1019,79,18,962,171,48,1019,-48,0.0
225687.0,90,1029,99,18,981,151,48,1009,-38,0.0
225703.0,111,1039,79,27,972,161,38,1019,-67,0.0
225718.0,111,1029,108,9,990,161,38,1028,-48,0.0
225734.0,101,1029,99,18,972,161,48,1028,-58,0.0
225750.0,111,1029,89,18,972,151,48,1028,-67,0.0
225765.0,101,1029,108,9,972,151,58,1009,-48,0.0
225781.0,101,1029,79,27,953,141,48,1019,-38,0.0
225796.0,101,1029,99,9,990,141,48,1009,-48,0.0
225812.0,90,1039,99,27,962,161,58,1028,-77,0.0
225828.0,101,1049,99,0,981,171,58,1019,-38,0.0
225843.0,101,1029,99,27,972,151,48,1019,-67,0.0
225859.0,101,1019,99,27,972,161,48,1019,-48,0.0
225875.0,111,1019,89,18,972,171,48,1019,-58,0.0
225890.0,101,1019,108,18,981,171,48,1019,-77,0.0
225906.0,101,1049,79,18,981,151,48,1000,-48,0.0
225921.0,101,1039,99,9,962,151,48,1019,-58,0.0
225937.0,101,1039,99,0,972,161,38,1019,-58,0.0
225953.0,101,1029,99,0,981,161,58,1038,-58,0.0
225968.0,111,1039,108,27,981,191,48,1019,-58,0.0
225984.0,111,1029,89,9,972,171,58,1019,-48,0.0
226000.0,101,1029,69,27,972,161,58,1009,-58,0.0
226015.0,121,1009,89,18,990,131,67,980,-67,0.0
226031.0,111,1029,108,18,962,151,58,1019,-87,0.0
226046.0,90,1029,99,9,990,161,58,1009,-67,0.0
226062.0,111,1049,69,18,972,171,67,1019,-58,0.0
226078.0,111,1019,89,18,990,151,48,1019,-58,0.0
226093.0,90,1029,99,9,981,151,48,1038,-77,0.0
226109.0,101,1019,99,9,981,161,58,1009,-38,0.0
226125.0,90,1039,99,9,990,181,48,1019,-77,0.0
226140.0,101,1039,79,18,972,141,58,1019,-48,0.0
226156.0,111,1009,99,18,981,151,58,1000,-58,0.0
226171.0,90,1029,99,-9,981,151,38,1009,-58,0.0
226187.0,90,1029,99,0,972,161,58,1009,-58,0.0
226203.0,101,1029,118,18,990,131,48,1019,-58,0.0
226218.0,111,1029,89,9,981,171,58,1019,-67,0.0
226234.0,90,1029,79,18,990,151,58,1019,-67,0.0
226250.0,111,1029,108,18,972,171,58,1009,-29,0.0
226265.0,90,1039,99,9,1000,161,58,1028,-67,0.0
226281.0,101,1029,99,27,972,141,48,990,-67,0.0
226296.0,101,1049,99,0,972,151,48,990,-67,0.0
226312.0,111,1049,59,0,972,151,38,1009,-67,0.0
226328.0,111,1049,59,18,981,151,48,1019,-77,0.0
226343.0,80,1049,79,0,981,171,38,1028,-48,0.0
226359.0,90,1039,79,18,981,151,38,1028,-48,0.0
226375.0,101,1039,99,36,1009,131,48,1028,-38,0.0
226390.0,111,1029,99,27,953,171,67,1009,-67,0.0
226406.0,101,1029,99,18,990,151,38,1009,-58,0.0
226421.0,101,1039,99,18,981,151,48,1009,-58,0.0
226437.0,111,1039,79,27,972,151,58,1028,-87,0.0
226453.0,101,1009,108,9,972,171,48,1009,-67,0.0
226468.0,90,1029,99,18,972,151,58,1000,-58,0.0
226484.0,101,1039,89,18,972,141,58,1000,-58,0.0
226500.0,101,1029,89,9,972,161,48,1019,-58,0.0
226515.0,101,1039,89,18,981,151,77,1000,-67,0.0
226531.0,111,1049,79,18,990,131,67,1009,-67,0.0
226546.0,111,1039,108,36,972,151,38,1019,-48,0.0
226562.0,111,1039,99,9,981,181,67,1009,-58,0.0
226578.0,111,1029,99,27,981,141,58,1000,-48,0.0
226593.0,101,1019,89,18,972,181,48,1028,-67,0.0
226609.0,101,1029,89,36,962,161,67,1019,-67,0.0
226625.0,101,1029,89,18,981,141,48,1009,-58,0.0
226640.0,111,1029,89,27,981,161,38,1009,-58,0.0
226656.0,101,1039,99,27,981,161,38,1019,-67,0.0
226671.0,101,1039,89,18,981,171,58,1009,-58,0.0
226687.0,101,1049,89,18,981,151,67,1019,-67,0.0
226703.0,101,1049,89,18,972,171,58,1028,-67,0.0
226718.0,101,1029,79,9,990,141,67,1000,-48,0.0
226734.0,111,1039,89,36,962,161,38,1009,-58,0.0
226750.0,101,1039,89,18,990,141,67,1009,-58,0.0
226765.0,111,1029,89,27,981,141,48,1009,-58,0.0
226781.0,101,1039,79,9,972,161,58,1009,-48,0.0
226796.0,111,1039,79,18,990,151,48,1019,-58,0.0
226812.0,101,1039,59,0,972,161,58,1019,-67,0.0
226828.0,101,1029,79,9,972,151,58,1009,-48,0.0
226843.0,101,1029,79,9,981,161,67,1000,-58,0.0
226859.0,101,1029,89,18,990,151,67,1009,-67,0.0
226875.0,111,1039,69,9,981,151,48,1000,-58,0.0
226890.0,101,1029,79,9,972,161,48,1028,-48,0.0
226906.0,101,1039,89,18,990,151,58,1028,-87,0.0
226921.0,90,1039,69,9,972,141,48,1009,-48,0.0
226937.0,101,1029,89,9,972,151,58,1019,-58,0.0
226953.0,80,1049,79,18,990,171,48,1019,-48,0.0
226968.0,121,1019,79,18,990,171,58,1000,-48,0.0
226984.0,90,1029,79,-9,981,161,58,1019,-38,0.0
227000.0,101,1029,89,9,972,161,48,1019,-48,0.0
227015.0,111,1029,79,9,981,141,77,980,-38,0.0
227031.0,111,1029,59,27,972,181,58,1009,-48,0.0
227046.0,101,1019,79,27,972,181,58,1009,-48,0.0
227062.0,101,1029,79,27,981,141,67,1019,-58,0.0
227078.0,101,1039,69,36,1000,141,58,1009,-58,0.0
227093.0,90,1039,89,27,972,161,58,1009,-48,0.0
227109.0,101,1039,79,0,990,161,67,1019,-38,0.0
227125.0,111,1019,99,18,962,141,58,1000,-48,0.0
227140.0,101,1039,79,18,990,161,58,1019,-38,0.0
227156.0,101,1039,79,9,972,141,67,1019,-67,0.0
227171.0,101,1019,89,9,981,151,58,1009,-67,0.0
227187.0,101,1029,79,9,981,151,48,1019,-48,0.0
227203.0,121,1019,79,0,990,151,58,1028,-48,0.0
227218.0,90,1029,89,18,953,151,58,990,-48,0.0
227234.0,90,1029,69,9,981,131,58,1009,-38,0.0
227250.0,111,1019,79,0,981,151,58,1009,-87,0.0
227265.0,111,1019,79,18,972,141,67,1000,-67,0.0
227281.0,90,1029,69,18,972,141,48,1019,-58,0.0
227296.0,101,1049,79,27,990,121,48,1019,-48,0.0
227312.0,111,1009,79,27,990,121,67,1009,-58,0.0
227328.0,101,1039,49,18,981,141,58,1019,-38,0.0
227343.0,121,1039,59,18,990,131,58,1028,-87,0.0
227359.0,111,1039,69,18,1000,111,58,1028,-58,0.0
227375.0,111,1049,79,9,1018,131,48,1038,-38,0.0
227390.0,111,1068,49,9,1018,101,48,1038,-67,0.0
227406.0,111,1049,59,0,1037,80,67,1047,-77,0.0
227421.0,111,1049,69,9,1000,101,58,1038,-77,0.0
227437.0,90,1058,99,-54,981,90,58,1047,-67,0.0
227453.0,70,1039,39,-90,1000,50,67,1028,-97,0.0
227468.0,80,1098,49,-90,1000,50,87,1019,-67,0.0
227484.0,90,1088,49,-172,1000,90,87,1028,-116,0.0
227500.0,70,1088,69,-218,990,101,97,1009,-97,0.0
227515.0,70,1088,69,-300,1009,60,87,1000,-87,0.0
227531.0,30,1107,49,-381,1027,111,77,990,-77,0.0
227546.0,10,1156,49,-372,1027,121,77,1009,-106,0.0
227562.0,0,1176,49,-363,1055,121,29,990,-106,0.0
227578.0,0,1176,49,-363,1083,101,0,971,-116,0.0
227593.0,222,1205,138,-272,1148,101,-29,980,-77,0.0
227609.0,585,1215,128,-163,1148,80,-29,1047,-77,0.0
227625.0,747,1323,19,-209,1074,80,-19,1076,-67,0.0
227640.0,525,1362,29,-372,1074,151,0,1057,-97,0.0
227656.0,525,1362,29,-327,1018,171,-29,1009,-97,0.0
