time (ms),ankle acceleration forward,ankle acceleration vertical,ankle acceleration lateral,thigh acceleration forward,thigh acceleration vertical,thigh acceleration lateral,trunk acceleration forward,trunk acceleration vertical,trunk acceleration lateral,labels
35890.0,262,-19,-910,263,-83,-1000,398,-266,-854,0.0
35906.0,303,-39,-920,227,-92,-959,378,-266,-873,0.0
35921.0,303,-39,-920,227,-92,-959,407,-276,-844,0.0
35937.0,282,-49,-940,118,-64,-919,407,-266,-844,0.0
35953.0,272,-29,-950,90,-64,-888,407,-266,-844,0.0
35968.0,333,-29,-1019,109,-83,-919,407,-266,-834,0.0
35984.0,353,-29,-1000,172,-46,-969,407,-266,-834,0.0
36000.0,272,0,-940,172,-46,-969,388,-276,-825,0.0
36015.0,272,0,-940,181,-46,-1070,407,-257,-864,0.0
36031.0,171,-19,-891,218,-37,-1080,398,-257,-844,0.0
36046.0,181,-9,-881,200,-27,-1050,398,-285,-815,0.0
36062.0,222,9,-930,172,-9,-1040,427,-257,-873,0.0
36078.0,292,0,-960,209,-18,-1020,388,-266,-864,0.0
36093.0,292,0,-960,209,-18,-1020,388,-266,-864,0.0
36109.0,282,58,-1009,181,-27,-1000,388,-285,-834,0.0
36125.0,272,58,-1000,190,-18,-969,417,-247,-854,0.0
36140.0,262,78,-1000,181,-27,-898,407,-276,-834,0.0
36156.0,292,78,-1009,209,-46,-888,398,-257,-864,0.0
36171.0,303,78,-990,181,-46,-868,407,-257,-844,0.0
36187.0,252,98,-960,190,-55,-848,407,-266,-844,0.0
36203.0,252,68,-920,200,-83,-848,388,-257,-864,0.0
36218.0,242,58,-891,181,-74,-868,388,-257,-864,0.0
36234.0,272,58,-881,181,-74,-868,417,-266,-864,0.0
36250.0,252,29,-861,190,-92,-878,407,-266,-834,0.0
36265.0,272,19,-831,154,-83,-909,398,-266,-834,0.0
36281.0,272,19,-861,181,-92,-898,398,-276,-864,0.0
36296.0,242,9,-831,200,-101,-919,398,-276,-854,0.0
36312.0,222,9,-841,190,-92,-949,398,-257,-854,0.0
36328.0,232,9,-881,190,-92,-989,427,-276,-854,0.0
36343.0,232,0,-871,163,-111,-979,407,-266,-854,0.0
36359.0,242,-19,-920,200,-92,-1050,407,-257,-864,0.0
36375.0,272,-9,-920,209,-101,-1050,407,-257,-864,0.0
36390.0,262,-19,-920,209,-101,-1050,398,-257,-854,0.0
36406.0,242,0,-960,209,-101,-1040,407,-257,-844,0.0
36421.0,282,-19,-990,218,-92,-969,388,-247,-854,0.0
36437.0,292,9,-1019,172,-92,-939,407,-257,-854,0.0
36453.0,272,9,-1000,145,-101,-919,407,-276,-825,0.0
36468.0,262,9,-970,154,-83,-919,368,-247,-864,0.0
36484.0,282,9,-930,200,-83,-969,388,-247,-844,0.0
36500.0,232,0,-910,227,-83,-1010,398,-266,-844,0.0
36515.0,252,0,-930,209,-83,-1010,398,-266,-815,0.0
36531.0,272,0,-950,190,-74,-959,388,-266,-854,0.0
36546.0,282,-9,-960,200,-83,-909,417,-276,-854,0.0
36562.0,272,29,-950,200,-83,-909,388,-257,-844,0.0
36578.0,252,9,-910,200,-83,-919,398,-266,-844,0.0
36593.0,262,0,-910,200,-64,-929,407,-266,-854,0.0
36609.0,262,0,-910,190,-55,-949,398,-247,-834,0.0
36625.0,313,-9,-920,200,-74,-969,398,-247,-834,0.0
36640.0,292,29,-930,209,-55,-959,388,-257,-883,0.0
36656.0,262,19,-920,218,-55,-1000,398,-276,-834,0.0
36671.0,262,39,-940,218,-64,-969,398,-247,-844,0.0
36687.0,282,19,-930,209,-46,-959,417,-257,-854,0.0
36703.0,292,19,-940,181,-46,-929,407,-276,-825,0.0
36718.0,282,29,-930,145,-46,-888,398,-257,-844,0.0
36734.0,242,29,-891,145,-55,-909,398,-266,-873,0.0
36750.0,232,29,-871,163,-46,-929,378,-266,-873,0.0
36765.0,232,39,-891,200,-64,-949,398,-257,-854,0.0
36781.0,282,29,-910,200,-64,-949,417,-266,-844,0.0
36796.0,272,19,-920,218,-74,-949,398,-266,-864,0.0
36812.0,292,9,-920,209,-101,-929,388,-266,-854,0.0
36828.0,292,9,-930,209,-74,-959,398,-266,-854,0.0
36843.0,292,9,-920,227,-83,-959,407,-257,-834,0.0
36859.0,292,19,-950,209,-92,-979,368,-247,-854,0.0
36875.0,282,9,-940,209,-92,-1000,368,-247,-854,0.0
36890.0,292,19,-930,209,-83,-969,378,-257,-873,0.0
36906.0,262,0,-900,227,-92,-959,417,-276,-844,0.0
36921.0,282,19,-920,200,-92,-929,388,-266,-844,0.0
36937.0,303,0,-920,190,-74,-929,398,-276,-844,0.0
36953.0,282,9,-891,209,-92,-929,388,-276,-815,0.0
36968.0,282,9,-891,190,-74,-929,407,-257,-854,0.0
36984.0,262,19,-881,190,-74,-959,398,-257,-844,0.0
37000.0,252,29,-930,200,-83,-979,407,-285,-854,0.0
37015.0,313,29,-950,209,-74,-989,388,-257,-864,0.0
37031.0,313,39,-980,200,-74,-979,388,-257,-854,0.0
37046.0,262,29,-940,190,-83,-929,407,-266,-854,0.0
37062.0,272,19,-920,181,-83,-878,417,-247,-864,0.0
37078.0,282,9,-891,154,-83,-898,398,-257,-854,0.0
37093.0,282,29,-910,227,-111,-969,388,-257,-844,0.0
37109.0,292,9,-910,245,-101,-979,388,-266,-854,0.0
37125.0,333,0,-950,218,-101,-969,398,-276,-854,0.0
37140.0,333,9,-930,190,-92,-949,407,-247,-873,0.0
37156.0,313,0,-930,172,-83,-939,407,-257,-834,0.0
37171.0,282,19,-920,145,-92,-939,388,-247,-883,0.0
37187.0,272,9,-900,227,-92,-979,388,-266,-854,0.0
37203.0,272,9,-930,245,-101,-989,427,-257,-864,0.0
37218.0,333,9,-950,190,-92,-979,398,-266,-844,0.0
37234.0,333,9,-960,163,-74,-959,388,-257,-844,0.0
37250.0,282,19,-930,181,-64,-959,398,-266,-844,0.0
37265.0,272,29,-900,190,-92,-929,388,-266,-854,0.0
37281.0,272,19,-891,190,-83,-929,398,-276,-864,0.0
37296.0,303,9,-910,190,-92,-959,407,-257,-844,0.0
37312.0,303,19,-920,190,-83,-939,398,-247,-854,0.0
37328.0,292,9,-920,200,-92,-949,388,-247,-834,0.0
37343.0,292,19,-900,218,-74,-1000,378,-247,-844,0.0
37359.0,282,39,-940,236,-92,-989,378,-200,-825,0.0
37375.0,313,39,-950,200,-83,-969,38,-419,-553,0.0
37390.0,313,19,-930,190,-83,-959,281,-190,-1407,0.0
37406.0,292,19,-930,190,-55,-929,631,-57,-504,0.0
37421.0,282,29,-930,209,-83,-929,524,-142,-1213,0.0
37437.0,292,19,-920,200,-92,-959,252,-352,-757,0.0
37453.0,313,19,-910,190,-83,-939,436,-228,-941,0.0
37468.0,313,29,-930,190,-83,-959,436,-228,-941,0.0
37484.0,303,9,-900,200,-74,-919,359,-228,-873,0.0
37500.0,303,29,-920,190,-64,-959,427,-238,-815,0.0
37515.0,282,29,-930,190,-92,-939,388,-276,-854,0.0
37531.0,282,19,-900,190,-92,-939,378,-257,-932,0.0
37546.0,292,0,-920,181,-74,-939,388,-247,-844,0.0
37562.0,272,19,-891,200,-74,-929,388,-247,-834,0.0
37578.0,292,29,-900,181,-83,-919,388,-257,-844,0.0
37593.0,282,19,-930,181,-74,-979,398,-247,-873,0.0
37609.0,292,39,-950,190,-83,-1020,398,-247,-873,0.0
37625.0,292,58,-990,200,-74,-1020,388,-238,-883,0.0
37640.0,272,39,-960,190,-74,-979,368,-247,-854,0.0
37656.0,313,39,-950,181,-83,-929,388,-247,-864,0.0
37671.0,313,9,-930,181,-83,-959,388,-257,-873,0.0
37687.0,313,29,-930,209,-101,-949,388,-247,-854,0.0
37703.0,313,29,-910,200,-74,-969,388,-238,-834,0.0
37718.0,323,19,-930,200,-74,-949,388,-257,-844,0.0
37734.0,323,29,-930,218,-74,-949,378,-247,-854,0.0
37750.0,323,29,-881,190,-74,-939,378,-247,-854,0.0
37765.0,282,29,-920,172,-64,-898,378,-247,-854,0.0
37781.0,323,39,-910,172,-64,-898,407,-257,-864,0.0
37796.0,272,49,-881,181,-55,-929,388,-238,-854,0.0
37812.0,272,49,-881,163,-46,-878,388,-257,-893,0.0
37828.0,242,39,-841,145,-64,-919,378,-247,-864,0.0
37843.0,272,49,-871,163,-55,-969,378,-247,-883,0.0
37859.0,272,58,-920,190,-74,-979,407,-247,-873,0.0
37875.0,292,68,-950,181,-64,-979,398,-276,-854,0.0
37890.0,303,39,-930,209,-64,-969,388,-257,-873,0.0
37906.0,343,49,-940,172,-74,-989,388,-266,-854,0.0
37921.0,282,39,-920,154,-64,-959,378,-257,-834,0.0
37937.0,282,39,-900,136,-74,-919,378,-247,-864,0.0
37953.0,292,29,-900,181,-64,-939,388,-238,-864,0.0
37968.0,333,9,-900,245,-101,-939,398,-257,-864,0.0
37984.0,333,9,-900,190,-111,-959,388,-238,-864,0.0
38000.0,323,0,-900,200,-101,-939,407,-266,-873,0.0
38015.0,333,0,-910,209,-111,-939,407,-266,-873,0.0
38031.0,323,-19,-891,218,-92,-929,388,-257,-854,0.0
38046.0,323,0,-900,209,-111,-919,378,-257,-854,0.0
38062.0,343,-29,-920,218,-92,-929,378,-247,-854,0.0
38078.0,343,0,-920,200,-111,-949,388,-247,-864,0.0
38093.0,333,29,-940,200,-111,-949,388,-266,-864,0.0
38109.0,333,19,-950,209,-101,-979,388,-238,-864,0.0
38125.0,343,39,-960,218,-74,-1000,398,-257,-873,0.0
38140.0,333,39,-940,227,-83,-1010,388,-247,-864,0.0
38156.0,303,58,-940,181,-74,-989,368,-228,-893,0.0
38171.0,313,39,-950,181,-74,-979,388,-257,-834,0.0
38187.0,343,29,-940,172,-74,-969,514,-285,-815,0.0
38203.0,343,29,-940,154,-37,-979,398,-247,-834,0.0
38218.0,333,39,-930,163,-55,-989,339,-228,-854,0.0
38234.0,303,88,-930,172,-46,-1020,291,-257,-854,0.0
38250.0,303,58,-900,172,-55,-989,378,-228,-825,0.0
38265.0,303,39,-871,163,-46,-959,368,-247,-883,0.0
38281.0,303,39,-871,172,-64,-919,407,-228,-961,0.0
38296.0,303,9,-851,172,-83,-909,398,-104,-776,0.0
38312.0,292,19,-871,163,-83,-888,194,-371,-1058,0.0
38328.0,262,29,-831,154,-83,-898,436,-133,-902,0.0
38343.0,262,29,-831,163,-92,-868,378,-428,-844,0.0
38359.0,292,9,-841,163,-92,-898,262,-190,-951,0.0
38375.0,323,-9,-891,200,-111,-929,407,-180,-650,0.0
38390.0,373,19,-950,227,-111,-989,339,-161,-766,0.0
38406.0,353,0,-930,236,-138,-989,339,-161,-766,0.0
38421.0,353,0,-930,209,-120,-969,359,-47,-766,0.0
38437.0,363,-9,-940,181,-120,-969,368,-247,-805,0.0
38453.0,343,-9,-930,227,-120,-959,320,-228,-990,0.0
38468.0,373,-9,-900,218,-129,-939,174,133,-1242,0.0
38484.0,363,-19,-920,209,-148,-959,87,152,-563,0.0
38500.0,363,-9,-920,200,-120,-959,456,-400,-1388,0.0
38515.0,343,0,-900,200,-129,-919,300,-323,-1417,0.0
38531.0,323,-29,-881,181,-120,-909,126,28,-961,0.0
38546.0,343,-9,-910,200,-111,-949,213,-152,-650,0.0
38562.0,333,-9,-920,200,-111,-949,271,-123,-757,0.0
38578.0,323,0,-910,190,-120,-919,330,-171,-893,0.0
38593.0,323,9,-910,163,-92,-949,368,-76,-970,0.0
38609.0,323,19,-930,190,-101,-969,349,-38,-805,0.0
38625.0,343,9,-940,209,-101,-979,242,-85,-786,0.0
38640.0,363,0,-950,209,-111,-969,155,-95,-1087,0.0
38656.0,353,9,-930,200,-111,-959,135,-76,-1203,0.0
38671.0,343,0,-900,200,-101,-959,58,209,-1233,0.0
38687.0,363,-9,-900,218,-111,-949,174,123,-961,0.0
38703.0,373,9,-920,218,-120,-898,223,114,-873,0.0
38718.0,373,9,-910,209,-120,-939,320,57,-766,0.0
38734.0,333,9,-900,200,-101,-939,436,-638,-941,0.0
38750.0,313,0,-891,190,-111,-929,126,-342,-1407,0.0
38765.0,333,9,-900,190,-111,-919,116,9,-1300,0.0
38781.0,343,9,-910,163,-111,-969,155,28,-951,0.0
38796.0,383,0,-920,218,-120,-929,165,95,-883,0.0
38812.0,373,19,-920,227,-101,-969,-48,66,-893,0.0
38828.0,373,9,-920,236,-120,-969,-29,-76,-737,0.0
38843.0,373,0,-910,236,-120,-929,-97,-142,-679,0.0
38859.0,373,0,-881,209,-120,-919,174,-304,-844,0.0
38875.0,393,0,-910,236,-111,-919,29,-514,-902,0.0
38890.0,373,39,-910,227,-92,-959,-48,-609,-1291,0.0
38906.0,353,39,-930,218,-101,-979,-252,-457,-990,0.0
38921.0,363,29,-920,172,-92,-989,-252,-85,-1165,0.0
38937.0,343,29,-900,190,-74,-969,-233,-200,-1126,0.0
38953.0,333,19,-910,190,-101,-939,-165,47,-1281,0.0
38968.0,333,49,-891,209,-92,-949,-359,-247,-1077,0.0
38984.0,343,39,-920,190,-83,-969,-504,-257,-1155,0.0
39000.0,383,19,-900,209,-83,-959,-495,-209,-902,0.0
39015.0,353,0,-871,209,-83,-959,-300,-133,-825,0.0
39031.0,353,19,-881,209,-101,-929,-310,-47,-417,0.0
39046.0,323,19,-871,200,-83,-919,9,-295,-495,0.0
39062.0,303,9,-871,154,-101,-919,-388,0,-961,0.0
39078.0,353,0,-891,172,-101,-939,-330,-28,-757,0.0
39093.0,383,0,-930,172,-120,-929,-155,-28,-728,0.0
39109.0,414,19,-930,218,-111,-949,-155,-28,-728,0.0
39125.0,373,29,-950,227,-101,-979,-135,-9,-941,0.0
39140.0,343,29,-920,200,-120,-989,-320,47,-1048,0.0
39156.0,373,9,-910,200,-101,-989,-300,-9,-1019,0.0
39171.0,363,39,-940,190,-92,-959,-669,57,-1077,0.0
39187.0,373,39,-920,200,-92,-989,-611,-9,-1000,0.0
39203.0,363,29,-920,209,-101,-969,-689,19,-883,0.0
39218.0,353,49,-930,200,-83,-989,-660,-28,-1165,0.0
39234.0,343,39,-920,209,-74,-979,-873,9,-1155,0.0
39250.0,333,58,-930,181,-92,-969,-786,28,-970,0.0
39265.0,343,39,-910,181,-83,-969,-776,9,-951,0.0
39281.0,323,29,-900,181,-64,-1000,-728,-19,-844,0.0
39296.0,313,49,-871,181,-83,-939,-572,0,-728,0.0
39312.0,303,39,-871,163,-74,-939,-611,0,-970,0.0
39328.0,303,19,-841,154,-83,-939,-873,19,-1038,0.0
39343.0,303,9,-851,163,-101,-898,-980,9,-980,0.0
39359.0,323,-39,-841,163,-92,-878,-893,-9,-718,0.0
39375.0,353,-29,-891,154,-101,-868,-660,9,-601,0.0
39390.0,393,-9,-950,190,-129,-898,-417,28,-524,0.0
39406.0,393,-9,-950,218,-120,-969,-310,123,-514,0.0
39421.0,373,-19,-920,227,-138,-969,-368,161,-446,0.0
39437.0,353,0,-910,209,-120,-969,-407,123,-339,0.0
39453.0,353,0,-910,218,-129,-1020,-417,95,-359,0.0
39468.0,363,0,-920,190,-129,-969,-504,76,-514,0.0
39484.0,383,9,-930,190,-129,-959,-407,47,-650,0.0
39500.0,373,9,-940,190,-120,-949,-300,9,-951,0.0
39515.0,323,0,-891,181,-129,-949,-572,-9,-980,0.0
39531.0,323,0,-891,172,-101,-939,-631,133,-786,0.0
39546.0,292,-19,-881,163,-111,-939,-427,104,-815,0.0
39562.0,343,0,-881,181,-120,-909,-737,219,-689,0.0
39578.0,353,-9,-900,172,-111,-949,-543,123,-621,0.0
39593.0,363,-9,-900,181,-111,-919,-524,152,-572,0.0
39609.0,333,-19,-861,200,-129,-939,-407,104,-553,0.0
39625.0,313,-9,-861,172,-111,-919,-300,104,-582,0.0
39640.0,323,0,-881,145,-111,-909,-310,47,-572,0.0
39656.0,333,-9,-930,145,-111,-949,-378,28,-640,0.0
39671.0,323,-9,-900,200,-120,-939,-378,28,-640,0.0
39687.0,323,-9,-891,172,-120,-959,-339,85,-718,0.0
39703.0,292,9,-910,145,-111,-959,-339,85,-718,0.0
39718.0,313,0,-920,145,-129,-979,-514,38,-699,0.0
39734.0,373,-29,-930,181,-129,-969,-572,95,-611,0.0
39750.0,393,-39,-930,227,-157,-969,-436,76,-456,0.0
39765.0,363,-39,-930,209,-129,-959,-466,123,-611,0.0
39781.0,303,-19,-900,172,-148,-959,-776,171,-766,0.0
39796.0,282,-29,-891,127,-129,-919,-932,85,-582,0.0
39812.0,292,-39,-871,136,-138,-919,-990,66,-145,0.0
39828.0,292,-39,-891,145,-129,-898,-1223,85,-87,0.0
39843.0,333,-29,-910,163,-138,-919,-1165,85,-533,0.0
39859.0,313,-29,-920,163,-157,-939,-631,38,-757,0.0
39875.0,343,-49,-920,190,-157,-979,-378,142,-941,0.0
39890.0,363,-49,-900,200,-157,-949,-300,257,-1203,0.0
39906.0,333,-39,-910,181,-138,-959,-456,371,-1213,0.0
39921.0,343,-9,-900,181,-148,-959,-601,380,-912,0.0
39937.0,333,-29,-940,163,-138,-1000,-708,409,-854,0.0
39953.0,333,-19,-960,172,-148,-1010,-951,447,-922,0.0
39968.0,353,-29,-940,163,-120,-969,-1077,466,-834,0.0
39984.0,323,0,-940,145,-120,-989,-1174,380,-1165,0.0
40000.0,303,19,-950,136,-120,-1000,-941,390,-1116,0.0
40015.0,282,9,-920,118,-120,-969,-669,342,-961,0.0
40031.0,272,0,-900,136,-111,-919,-456,380,-825,0.0
40046.0,303,-29,-861,145,-120,-909,-223,495,-1126,0.0
40062.0,323,-29,-871,163,-138,-868,106,390,-1194,0.0
40078.0,323,-19,-871,163,-138,-888,-77,342,-902,0.0
40093.0,333,-49,-861,190,-129,-888,-446,371,-728,0.0
40109.0,343,-39,-871,209,-148,-888,-543,304,-786,0.0
40125.0,353,-29,-891,218,-157,-909,-446,295,-728,0.0
40140.0,373,-39,-930,236,-166,-909,-388,409,-844,0.0
40156.0,373,-29,-950,218,-129,-989,-427,447,-883,0.0
40171.0,333,-9,-930,200,-148,-979,-543,409,-728,0.0
40187.0,323,19,-950,181,-111,-979,-718,371,-699,0.0
40203.0,313,39,-970,136,-92,-1000,-825,285,-689,0.0
40218.0,313,49,-980,136,-92,-1000,-825,285,-689,0.0
40234.0,303,39,-980,136,-92,-1030,-796,276,-718,0.0
40250.0,313,29,-930,145,-92,-1020,-650,200,-864,0.0
40265.0,313,29,-930,145,-101,-1000,-388,161,-825,0.0
40281.0,282,0,-871,154,-101,-939,-281,104,-582,0.0
40296.0,272,19,-871,118,-101,-909,-495,114,-1640,0.0
40312.0,303,-9,-900,136,-111,-888,-582,133,-1252,0.0
40328.0,313,0,-881,181,-101,-939,-679,561,-941,0.0
40343.0,282,29,-920,163,-111,-929,-475,342,-796,0.0
40359.0,282,29,-920,181,-111,-949,-407,352,-1116,0.0
40375.0,303,19,-910,163,-92,-989,-398,371,-1184,0.0
40390.0,323,49,-940,163,-92,-1000,-339,171,-1223,0.0
40406.0,333,39,-930,163,-92,-989,-504,333,-1223,0.0
40421.0,303,49,-930,136,-83,-989,-407,257,-854,0.0
40437.0,323,58,-960,136,-92,-989,-427,238,-786,0.0
40453.0,323,39,-950,145,-64,-1010,-466,152,-1106,0.0
40468.0,353,49,-970,163,-64,-1020,-708,219,-1388,0.0
40484.0,333,58,-960,163,-83,-1000,-766,95,-1145,0.0
40500.0,303,78,-930,154,-74,-959,-718,190,-1029,0.0
40515.0,292,58,-910,118,-74,-929,-495,123,-1213,0.0
40531.0,313,19,-881,154,-83,-909,-650,304,-1262,0.0
40546.0,323,9,-871,181,-101,-919,-621,247,-708,0.0
40562.0,333,0,-871,190,-111,-919,-504,200,-679,0.0
40578.0,313,0,-861,190,-111,-909,-611,-47,-640,0.0
40593.0,303,-9,-871,190,-111,-909,-640,-180,-776,0.0
40609.0,323,-9,-841,163,-111,-909,-495,57,-922,0.0
40625.0,343,-29,-871,154,-129,-898,-786,152,-689,0.0
40640.0,363,0,-910,181,-129,-929,-699,200,-757,0.0
40656.0,323,-9,-881,172,-138,-888,-679,123,-747,0.0
40671.0,333,-19,-881,172,-157,-909,-679,123,-747,0.0
40687.0,333,-19,-910,163,-129,-919,-592,247,-708,0.0
40703.0,353,0,-940,163,-120,-979,-368,276,-718,0.0
40718.0,353,0,-940,190,-138,-1000,-436,295,-592,0.0
40734.0,353,-9,-950,163,-129,-1000,-747,257,-427,0.0
40750.0,363,0,-940,181,-129,-1020,-728,390,-533,0.0
40765.0,363,9,-950,181,-129,-1010,-669,514,-582,0.0
40781.0,323,19,-930,154,-120,-1000,-436,590,-621,0.0
40796.0,353,19,-930,154,-111,-989,-378,580,-737,0.0
40812.0,363,0,-930,163,-101,-989,-533,600,-718,0.0
40828.0,333,29,-910,163,-92,-969,-660,523,-728,0.0
40843.0,323,29,-930,118,-92,-979,-631,457,-621,0.0
40859.0,303,39,-920,145,-74,-949,-543,523,-504,0.0
40875.0,343,49,-940,154,-92,-979,-543,533,-291,0.0
40890.0,363,39,-930,154,-101,-969,-504,380,-407,0.0
40906.0,373,29,-920,163,-83,-979,-572,295,-446,0.0
40921.0,353,39,-910,190,-92,-959,-631,257,-417,0.0
40937.0,333,39,-910,154,-83,-1000,-776,361,-485,0.0
40953.0,353,29,-891,127,-83,-929,-786,428,-640,0.0
40968.0,333,29,-891,154,-83,-919,-786,504,-776,0.0
40984.0,323,29,-881,145,-92,-909,-932,514,-640,0.0
41000.0,353,39,-920,118,-83,-939,-912,476,-640,0.0
41015.0,323,39,-930,136,-92,-969,-660,390,-592,0.0
41031.0,333,39,-900,181,-92,-969,-553,219,-378,0.0
41046.0,333,9,-891,181,-92,-969,-660,66,-262,0.0
41062.0,333,9,-891,154,-101,-959,-854,161,-67,0.0
41078.0,353,19,-920,154,-101,-959,-805,171,-223,0.0
41093.0,343,19,-920,145,-101,-939,-601,200,-592,0.0
41109.0,333,19,-910,154,-111,-939,-495,323,-417,0.0
41125.0,333,19,-910,127,-111,-949,-339,47,-1077,0.0
41140.0,313,9,-900,163,-129,-949,-466,523,-805,0.0
41156.0,313,9,-920,145,-120,-949,-1194,514,-941,0.0
41171.0,313,9,-920,145,-120,-949,-1067,447,-834,0.0
41187.0,313,9,-920,127,-111,-939,-1067,447,-834,0.0
41203.0,333,9,-900,136,-129,-969,-902,323,-718,0.0
41218.0,333,0,-940,127,-92,-989,-893,152,-436,0.0
41234.0,303,19,-930,118,-101,-979,-786,28,-456,0.0
41250.0,303,19,-930,118,-101,-989,-766,57,-456,0.0
41265.0,323,0,-910,136,-120,-969,-776,180,-582,0.0
41281.0,333,-9,-910,118,-101,-949,-912,380,-582,0.0
41296.0,363,-9,-940,109,-101,-969,-776,304,-1116,0.0
41312.0,323,19,-930,136,-120,-1010,-669,466,-902,0.0
41328.0,323,19,-930,127,-111,-989,-747,533,-1009,0.0
41343.0,303,0,-910,109,-111,-969,-766,295,-766,0.0
41359.0,303,9,-910,90,-111,-959,-640,0,-563,0.0
41375.0,313,9,-900,109,-120,-939,-689,-161,-359,0.0
41390.0,303,0,-940,100,-120,-969,-737,-238,-368,0.0
41406.0,333,9,-950,145,-111,-1010,-679,-47,-572,0.0
41421.0,323,9,-930,163,-129,-989,-699,66,-660,0.0
41437.0,292,-9,-871,127,-129,-959,-660,85,-757,0.0
41453.0,292,0,-910,100,-129,-919,-650,104,-689,0.0
41468.0,292,-9,-900,72,-120,-919,-660,76,-718,0.0
41484.0,272,-9,-891,81,-120,-949,-728,0,-737,0.0
41500.0,262,-29,-861,100,-120,-939,-679,-200,-436,0.0
41515.0,262,-19,-891,81,-120,-929,-640,-200,-436,0.0
41531.0,333,-9,-940,109,-138,-949,-660,-85,-543,0.0
41546.0,333,-19,-920,109,-120,-949,-728,-85,-592,0.0
41562.0,252,-29,-861,90,-138,-929,-699,-76,-631,0.0
41578.0,242,-29,-871,81,-138,-909,-572,-19,-582,0.0
41593.0,272,-29,-881,118,-148,-909,-495,57,-699,0.0
41609.0,313,-39,-920,109,-138,-909,-553,57,-621,0.0
41625.0,363,-49,-950,145,-138,-969,-650,57,-650,0.0
41640.0,393,-29,-970,145,-148,-1030,-669,19,-689,0.0
41656.0,353,9,-980,127,-138,-1050,-757,-19,-631,0.0
41671.0,272,0,-930,118,-120,-1040,-766,-57,-592,0.0
41687.0,272,0,-920,100,-120,-969,-699,9,-640,0.0
41703.0,303,-29,-910,90,-120,-949,-631,28,-679,0.0
41718.0,313,-29,-900,127,-129,-919,-631,76,-679,0.0
41734.0,333,-19,-900,90,-111,-959,-640,76,-660,0.0
41750.0,303,0,-910,100,-101,-959,-660,9,-601,0.0
41765.0,262,-19,-920,90,-120,-939,-553,0,-543,0.0
41781.0,282,-19,-891,100,-120,-959,-533,47,-582,0.0
41796.0,303,9,-940,118,-129,-979,-485,38,-679,0.0
41812.0,323,0,-940,100,-120,-989,-669,38,-563,0.0
41828.0,282,-29,-920,100,-120,-969,-747,19,-679,0.0
41843.0,292,-39,-920,100,-138,-949,-747,19,-679,0.0
41859.0,282,-49,-930,72,-138,-959,-786,19,-728,0.0
41875.0,292,-29,-960,90,-129,-989,-796,9,-524,0.0
41890.0,343,-19,-1029,109,-138,-1030,-495,228,-728,0.0
41906.0,363,-29,-1000,145,-148,-1020,-669,180,-737,0.0
41921.0,383,-39,-990,154,-138,-1000,-873,47,-582,0.0
41937.0,363,-29,-970,136,-138,-1030,-796,-28,-495,0.0
41953.0,282,-19,-950,118,-166,-1010,-796,-28,-495,0.0
41968.0,282,-39,-930,100,-157,-979,-640,85,-582,0.0
41984.0,313,-58,-900,109,-148,-919,-815,114,-679,0.0
42000.0,303,-68,-881,100,-157,-939,-873,28,-533,0.0
42015.0,323,-39,-930,90,-166,-939,-805,19,-543,0.0
42031.0,333,-29,-910,90,-148,-949,-805,19,-543,0.0
42046.0,232,-39,-881,100,-138,-959,-708,142,-601,0.0
42062.0,242,-68,-841,100,-175,-909,-631,161,-592,0.0
42078.0,292,-88,-851,81,-157,-888,-718,142,-504,0.0
42093.0,282,-78,-881,72,-166,-858,-728,152,-485,0.0
42109.0,313,-117,-891,100,-185,-858,-757,190,-533,0.0
42125.0,323,-98,-920,136,-203,-919,-757,133,-572,0.0
42140.0,353,-107,-930,136,-203,-989,-766,104,-514,0.0
42156.0,353,-68,-970,154,-175,-1040,-747,85,-456,0.0
42171.0,323,-58,-960,181,-203,-1040,-737,180,-466,0.0
42187.0,363,-68,-970,136,-185,-1020,-708,257,-592,0.0
42203.0,393,-58,-980,136,-185,-1020,-679,266,-660,0.0
42218.0,363,-68,-950,145,-166,-1020,-747,171,-601,0.0
42234.0,323,-58,-910,145,-157,-1010,-834,47,-504,0.0
42250.0,292,-39,-920,100,-166,-939,-873,95,-504,0.0
42265.0,272,-39,-930,63,-157,-969,-776,180,-631,0.0
42281.0,252,-49,-920,45,-175,-969,-708,247,-621,0.0
42296.0,323,-98,-891,100,-175,-949,-737,257,-640,0.0
42312.0,323,-98,-881,136,-166,-939,-747,228,-631,0.0
42328.0,313,-88,-871,163,-185,-909,-757,161,-621,0.0
42343.0,272,-98,-891,127,-203,-909,-815,114,-563,0.0
42359.0,242,-78,-891,72,-185,-909,-834,209,-592,0.0
42375.0,252,-78,-891,63,-175,-939,-718,314,-708,0.0
42390.0,303,-88,-900,72,-175,-909,-631,257,-669,0.0
42406.0,323,-98,-910,100,-175,-929,-621,247,-592,0.0
42421.0,303,-98,-900,136,-194,-939,-631,238,-669,0.0
42437.0,272,-88,-900,145,-166,-989,-582,247,-718,0.0
42453.0,262,-78,-881,100,-175,-939,-834,152,-524,0.0
42468.0,252,-78,-861,72,-185,-909,-737,114,-621,0.0
42484.0,282,-68,-900,63,-175,-909,-708,152,-611,0.0
42500.0,272,-98,-891,72,-185,-929,-631,123,-611,0.0
42515.0,262,-78,-891,72,-175,-949,-611,114,-699,0.0
